"","case_id","charge_count","charge_disposition","sentence_court_name","length_of_case_in_days","age_at_incident","gender","offense_category","days_incident_arrest","sentence","convicted_chicago"
"226",650085564968,1,"Plea Of Guilty","District 4 - Maywood",243,41,"Male","Narcotics",2,"Non-detention","nee"
"227",705943895357,1,"Plea Of Guilty","District 2 - Skokie",69,39,"Male","Retail_Theft",0,"Non-detention","ja"
"228",661732364212,1,"Plea Of Guilty","District 1 - Chicago",15,22,"Male","Narcotics",0,"Detention","ja"
"229",659132372725,2,"Plea Of Guilty","District 5 - Bridgeview",506,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"230",667237907050,9,"Plea Of Guilty","District 6 - Markham",485,30,"Male","Aggravated_Battery_With_A_Firearm",0,"Detention","nee"
"231",670598320278,1,"Plea Of Guilty","District 3 - Rolling Meadows",165,47,"Male","Retail_Theft",80,"Detention","nee"
"232",698372469737,1,"Plea Of Guilty","District 1 - Chicago",84,22,"Female","Aggravated_Fleeing_and_Eluding",0,"Non-detention","ja"
"233",645244304305,1,"Plea Of Guilty","District 1 - Chicago",262,24,"Male","Possession_of_Stolen_Motor_Vehicle",222,"Detention","ja"
"234",665190407543,1,"Plea Of Guilty","District 1 - Chicago",194,17,"Male","Residential_Burglary",0,"Detention","ja"
"235",700573991288,1,"Plea Of Guilty","District 1 - Chicago",0,19,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"236",693422896797,2,"Plea Of Guilty","District 1 - Chicago",162,25,"Male","Narcotics",0,"Detention","ja"
"237",648594780627,2,"Plea Of Guilty","District 1 - Chicago",351,29,"Male","Narcotics",143,"Detention","ja"
"238",668342891010,1,"Plea Of Guilty","District 1 - Chicago",97,42,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"239",675758058782,1,"Plea Of Guilty","District 1 - Chicago",164,29,"Female","Aggravated_Battery_Police_Officer",1,"Non-detention","ja"
"240",672480370297,1,"Verdict Guilty","District 1 - Chicago",291,45,"Male","Burglary",0,"Detention","ja"
"241",698162801018,1,"Plea Of Guilty","District 6 - Markham",71,27,"Male","Narcotics",3,"Detention","nee"
"242",695241102195,1,"Plea Of Guilty","District 3 - Rolling Meadows",100,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"243",658288480972,1,"Plea Of Guilty","District 1 - Chicago",42,38,"Female","Narcotics",0,"Non-detention","ja"
"244",690002365287,1,"Plea Of Guilty","District 1 - Chicago",0,22,"Male","Criminal_Damage_to_Property",0,"Non-detention","ja"
"245",656320725137,1,"Plea Of Guilty","District 5 - Bridgeview",132,46,"Male","Narcotics",0,"Detention","ja"
"246",660216986028,1,"Plea Of Guilty","District 2 - Skokie",442,32,"Male","Aggravated_Battery",2,"Non-detention","ja"
"247",691527680377,1,"Plea Of Guilty","District 2 - Skokie",38,47,"Male","Theft",0,"Detention","ja"
"248",681780569161,1,"Plea Of Guilty","District 2 - Skokie",804,48,"Male","Fraudulent_ID",0,"Detention","nee"
"249",699947469357,1,"Plea Of Guilty","District 5 - Bridgeview",397,53,"Male","Other_Offense",0,"Non-detention","nee"
"250",702762594862,1,"Plea Of Guilty","District 1 - Chicago",76,22,"Male","Intimidation",108,"Non-detention","ja"
"251",662059536846,1,"Plea Of Guilty","District 1 - Chicago",8,37,"Male","Aggravated_DUI",0,"Detention","ja"
"252",705665413563,1,"Plea Of Guilty","District 3 - Rolling Meadows",63,19,"Female","Narcotics",0,"Non-detention","nee"
"253",642396138587,2,"Plea Of Guilty","District 5 - Bridgeview",1734,28,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"254",690310906222,1,"Verdict Guilty","District 1 - Chicago",385,57,"Male","Narcotics",0,"Detention","ja"
"255",699051905693,2,"Plea Of Guilty","District 6 - Markham",286,47,"Female","Aggravated_DUI",0,"Non-detention","nee"
"256",662595384509,1,"Plea Of Guilty","District 2 - Skokie",9,28,"Male","Retail_Theft",0,"Detention","ja"
"257",694983239481,1,"Plea Of Guilty","District 1 - Chicago",191,19,"Male","Armed_Robbery",0,"Detention","ja"
"258",707133343020,1,"Plea Of Guilty","District 1 - Chicago",177,25,"Female","Theft",19,"Non-detention","ja"
"259",694490368937,1,"Plea Of Guilty","District 1 - Chicago",155,54,"Male","Narcotics",0,"Detention","ja"
"260",665691227611,1,"Finding Guilty","District 1 - Chicago",364,20,"Male","Burglary",0,"Non-detention","ja"
"261",664459548098,1,"Plea Of Guilty","District 1 - Chicago",153,58,"Male","Escape_Failure_to_Return",2,"Detention","nee"
"262",659707968012,1,"Plea Of Guilty","District 3 - Rolling Meadows",26,23,"Male","Narcotics",2,"Non-detention","nee"
"263",690605038643,1,"Plea Of Guilty","District 1 - Chicago",18,55,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"264",659299312748,1,"Plea Of Guilty","District 1 - Chicago",328,19,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"265",696184363009,1,"Plea Of Guilty","District 3 - Rolling Meadows",106,40,"Male","Aggravated_DUI",0,"Non-detention","nee"
"266",660746126279,1,"Plea Of Guilty","District 1 - Chicago",2,20,"Male","Narcotics",0,"Non-detention","ja"
"267",689492353580,1,"Plea Of Guilty","District 4 - Maywood",29,56,"Male","Residential_Burglary",87,"Detention","nee"
"268",657340003283,1,"Plea Of Guilty","District 3 - Rolling Meadows",91,35,"Male","Credit_Card_Cases",0,"Detention","nee"
"269",652106980096,1,"Plea Of Guilty","District 1 - Chicago",191,28,"Male","Narcotics",0,"Detention","ja"
"270",701525450050,1,"Plea Of Guilty","District 1 - Chicago",232,43,"Male","Narcotics",0,"Detention","ja"
"271",678591815986,1,"Plea Of Guilty","District 4 - Maywood",0,34,"Male","Residential_Burglary",0,"Detention","nee"
"272",685957547649,1,"Plea Of Guilty","District 1 - Chicago",7,26,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"273",701820079316,4,"Plea Of Guilty","District 2 - Skokie",254,45,"Male","UUW_Unlawful_Use_of_Weapon",1,"Non-detention","nee"
"274",655351876790,1,"Plea Of Guilty","District 1 - Chicago",469,45,"Male","Burglary",0,"Non-detention","ja"
"275",694825242674,2,"Plea Of Guilty","District 5 - Bridgeview",54,46,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"276",690209301357,1,"Plea Of Guilty","District 6 - Markham",27,23,"Male","Burglary",0,"Non-detention","nee"
"277",704905488667,1,"Plea Of Guilty","District 2 - Skokie",176,41,"Male","Aggravated_DUI",1,"Non-detention","ja"
"278",679896034914,1,"Plea Of Guilty","District 5 - Bridgeview",0,49,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"279",687160410136,1,"Plea Of Guilty","District 1 - Chicago",137,49,"Male","Retail_Theft",0,"Non-detention","ja"
"280",673176947417,1,"Plea Of Guilty","District 1 - Chicago",158,32,"Male","Aggravated_DUI",0,"Non-detention","ja"
"281",681404208841,1,"Plea Of Guilty","District 5 - Bridgeview",741,24,"Male","Aggravated_Fleeing_and_Eluding",0,"Detention","ja"
"282",687944432029,1,"Plea Of Guilty","District 3 - Rolling Meadows",29,22,"Male","Possession_of_Stolen_Motor_Vehicle",33,"Detention","nee"
"283",664445388006,1,"Plea Of Guilty","District 6 - Markham",395,36,"Female","Aggravated_Battery_Police_Officer",0,"Detention","nee"
"284",692906177679,1,"Plea Of Guilty","District 1 - Chicago",0,37,"Male","Narcotics",0,"Non-detention","ja"
"285",683324019104,1,"Plea Of Guilty","District 1 - Chicago",357,20,"Female","Narcotics",0,"Detention","ja"
"286",657160890550,1,"Plea Of Guilty","District 1 - Chicago",662,22,"Male","Reckless_Discharge_of_Firearm",0,"Non-detention","ja"
"287",707324380040,1,"Plea Of Guilty","District 1 - Chicago",181,42,"Male","Theft",111,"Detention","ja"
"288",709172396157,1,"Plea Of Guilty","District 5 - Bridgeview",88,24,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","nee"
"289",693406500902,1,"Plea Of Guilty","District 3 - Rolling Meadows",118,56,"Male","Sex_Crimes",94,"Detention","nee"
"290",694370380796,1,"Plea Of Guilty","District 1 - Chicago",28,37,"Male","Narcotics",0,"Detention","ja"
"291",700656716032,1,"Plea Of Guilty","District 1 - Chicago",36,29,"Male","Narcotics",0,"Non-detention","ja"
"292",659827459308,1,"Plea Of Guilty","District 1 - Chicago",250,18,"Male","Narcotics",0,"Non-detention","ja"
"293",710772238042,1,"Plea Of Guilty","District 1 - Chicago",70,23,"Female","Burglary",0,"Non-detention","ja"
"294",704716439028,1,"Plea Of Guilty","District 2 - Skokie",230,26,"Male","Aggravated_DUI",0,"Non-detention","ja"
"295",689036746434,1,"Finding Guilty","District 1 - Chicago",407,40,"Male","Narcotics",0,"Detention","ja"
"296",649510963371,1,"Plea Of Guilty","District 1 - Chicago",1309,39,"Male","Armed_Robbery",5,"Detention","ja"
"297",664375084395,1,"Plea Of Guilty","District 1 - Chicago",85,26,"Female","Narcotics",0,"Non-detention","ja"
"298",698475316715,1,"Plea Of Guilty","District 1 - Chicago",0,57,"Male","Narcotics",0,"Non-detention","ja"
"299",700357366735,1,"Plea Of Guilty","District 6 - Markham",239,40,"Male","Aggravated_DUI",0,"Detention","nee"
"300",663345372498,1,"Plea Of Guilty","District 1 - Chicago",135,45,"Female","Escape_Failure_to_Return",4,"Non-detention","nee"
"301",684684381552,1,"Plea Of Guilty","District 2 - Skokie",7,22,"Male","Retail_Theft",0,"Detention","ja"
"302",670487275352,2,"Plea Of Guilty","District 1 - Chicago",70,18,"Female","Narcotics",48,"Non-detention","ja"
"303",708991544465,1,"Plea Of Guilty","District 5 - Bridgeview",140,32,"Female","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"304",665583412180,1,"Finding Guilty","District 2 - Skokie",294,39,"Male","Theft",42,"Detention","nee"
"305",683789811579,1,"Finding Guilty","District 1 - Chicago",518,26,"Female","Aggravated_Battery",0,"Non-detention","ja"
"306",682576763764,1,"Plea Of Guilty","District 5 - Bridgeview",5,38,"Male","Aggravated_DUI",0,"Non-detention","nee"
"307",672747673072,1,"Plea Of Guilty","District 1 - Chicago",34,33,"Male","Narcotics",0,"Detention","ja"
"308",704819037584,1,"Plea Of Guilty","District 3 - Rolling Meadows",111,23,"Male","Burglary",0,"Detention","nee"
"309",663701362160,1,"Plea Of Guilty","District 1 - Chicago",264,40,"Male","Narcotics",0,"Detention","ja"
"310",690837810669,1,"Plea Of Guilty","District 1 - Chicago",665,27,"Male","Residential_Burglary",778,"Detention","ja"
"311",692839600408,2,"Plea Of Guilty","District 1 - Chicago",97,21,"Male","Narcotics",0,"Detention","ja"
"312",662935723544,1,"Plea Of Guilty","District 1 - Chicago",313,38,"Male","Narcotics",0,"Detention","ja"
"313",707117692393,2,"Finding Guilty","District 1 - Chicago",0,43,"Male","Narcotics",0,"Non-detention","ja"
"314",682511180183,1,"Plea Of Guilty","District 3 - Rolling Meadows",95,51,"Female","Aggravated_DUI",0,"Non-detention","nee"
"315",680239106598,1,"Plea Of Guilty","District 4 - Maywood",373,20,"Female","Identity_Theft",57,"Non-detention","nee"
"316",682664953806,1,"Plea Of Guilty","District 1 - Chicago",296,20,"Male","Narcotics",0,"Non-detention","ja"
"317",709815562405,1,"Finding Guilty","District 6 - Markham",70,45,"Female","Aggravated_DUI",0,"Detention","nee"
"318",689509743166,1,"Plea Of Guilty","District 2 - Skokie",48,50,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"319",705401091860,1,"Plea Of Guilty","District 2 - Skokie",83,30,"Male","Escape_Failure_to_Return",5,"Detention","nee"
"320",678140183602,7,"Plea Of Guilty","District 5 - Bridgeview",770,19,"Male","Aggravated_Battery_With_A_Firearm",1,"Detention","ja"
"321",681258633166,1,"Plea Of Guilty","District 1 - Chicago",154,29,"Male","Narcotics",0,"Detention","ja"
"322",690049068746,1,"Plea Of Guilty","District 4 - Maywood",195,19,"Male","Theft",0,"Detention","nee"
"323",687144759508,1,"Plea Of Guilty","District 4 - Maywood",194,19,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","nee"
"324",681162990445,1,"Plea Of Guilty","District 1 - Chicago",394,26,"Male","Narcotics",0,"Detention","ja"
"325",685739432560,1,"Plea Of Guilty","District 1 - Chicago",230,49,"Female","Narcotics",0,"Detention","ja"
"326",700570264949,1,"Plea Of Guilty","District 1 - Chicago",44,47,"Male","Residential_Burglary",9,"Detention","ja"
"327",682300020928,1,"Plea Of Guilty","District 1 - Chicago",124,22,"Female","Sex_Crimes",673,"Non-detention","ja"
"328",668953513892,1,"Plea Of Guilty","District 6 - Markham",997,24,"Male","Residential_Burglary",0,"Detention","nee"
"329",662485333274,1,"Plea Of Guilty","District 1 - Chicago",55,23,"Male","Narcotics",0,"Detention","ja"
"330",699264307061,1,"Plea Of Guilty","District 1 - Chicago",480,54,"Male","Failure_to_Register_as_a_Sex_Offender",19,"Detention","ja"
"331",683460651563,1,"Plea Of Guilty","District 1 - Chicago",532,19,"Male","Narcotics",0,"Detention","ja"
"332",649184287583,1,"Plea Of Guilty","District 1 - Chicago",223,32,"Male","Narcotics",0,"Non-detention","ja"
"333",623007744205,1,"Plea Of Guilty","District 6 - Markham",4279,33,"Male","Narcotics",0,"Detention","nee"
"334",653905311682,1,"Finding Guilty","District 1 - Chicago",171,32,"Male","Narcotics",42,"Detention","ja"
"335",652306215064,1,"Plea Of Guilty","District 1 - Chicago",257,30,"Male","Aggravated_Robbery",0,"Detention","ja"
"336",701674752064,1,"Plea Of Guilty","District 5 - Bridgeview",7,35,"Male","Forgery",58,"Non-detention","ja"
"337",691587301813,1,"Plea Of Guilty","District 3 - Rolling Meadows",313,31,"Male","Sex_Crimes",341,"Detention","nee"
"338",668442260072,1,"Plea Of Guilty","District 2 - Skokie",136,21,"Male","Burglary",0,"Non-detention","ja"
"339",687063028456,1,"Plea Of Guilty","District 1 - Chicago",148,40,"Male","Retail_Theft",0,"Detention","ja"
"340",670365051406,1,"Plea Of Guilty","District 1 - Chicago",293,23,"Female","Aggravated_DUI",0,"Non-detention","nee"
"341",708756039790,3,"Plea Of Guilty","District 6 - Markham",192,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"342",677857727046,1,"Finding Guilty","District 1 - Chicago",140,21,"Male","Narcotics",0,"Detention","ja"
"343",712221038955,1,"Plea Of Guilty","District 1 - Chicago",4,22,"Male","Retail_Theft",0,"Non-detention","ja"
"344",693252478857,1,"Plea Of Guilty","District 5 - Bridgeview",149,21,"Male","Narcotics",0,"Non-detention","ja"
"345",689355969543,1,"Plea Of Guilty","District 6 - Markham",364,20,"Male","Aggravated_Battery_Police_Officer",0,"Detention","nee"
"346",674645622142,1,"Plea Of Guilty","District 5 - Bridgeview",48,27,"Male","Retail_Theft",0,"Detention","ja"
"347",657357392869,3,"Plea Of Guilty","District 1 - Chicago",797,27,"Male","Narcotics",0,"Detention","ja"
"348",712360155641,1,"Plea Of Guilty","District 1 - Chicago",31,34,"Male","Retail_Theft",0,"Non-detention","ja"
"349",707701734050,1,"Plea Of Guilty","District 3 - Rolling Meadows",70,25,"Male","Narcotics",0,"Detention","nee"
"350",673468098766,1,"Plea Of Guilty","District 1 - Chicago",114,26,"Male","Narcotics",238,"Detention","ja"
"351",695575727509,1,"Plea Of Guilty","District 6 - Markham",120,21,"Male","Attempt_Armed_Robbery",0,"Non-detention","nee"
"352",661960167785,3,"Plea Of Guilty","District 1 - Chicago",359,26,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"353",707217806722,1,"Plea Of Guilty","District 1 - Chicago",42,23,"Male","Domestic_Battery",3,"Non-detention","ja"
"354",706413165749,1,"Plea Of Guilty","District 1 - Chicago",252,29,"Male","Narcotics",0,"Detention","ja"
"355",671231301198,2,"Plea Of Guilty","District 1 - Chicago",257,20,"Female","Narcotics",0,"Non-detention","ja"
"356",664126164897,1,"Plea Of Guilty","District 2 - Skokie",277,26,"Male","Armed_Robbery",12,"Detention","nee"
"357",662016311305,1,"Plea Of Guilty","District 1 - Chicago",224,48,"Male","Narcotics",0,"Non-detention","ja"
"358",675443804126,2,"Plea Of Guilty","District 1 - Chicago",98,22,"Male","Narcotics",0,"Non-detention","ja"
"359",663869792719,1,"Plea Of Guilty","District 1 - Chicago",76,18,"Male","Narcotics",50,"Non-detention","ja"
"360",704185311396,1,"Plea Of Guilty","District 5 - Bridgeview",80,50,"Male","Retail_Theft",0,"Detention","ja"
"361",650982122323,1,"Plea Of Guilty","District 1 - Chicago",336,40,"Male","Burglary",40,"Non-detention","ja"
"362",681826527351,1,"Plea Of Guilty","District 5 - Bridgeview",0,36,"Male","Burglary",42,"Detention","nee"
"363",681820813630,1,"Plea Of Guilty","District 1 - Chicago",317,41,"Female","Forgery",295,"Non-detention","ja"
"364",674968074745,1,"Plea Of Guilty","District 3 - Rolling Meadows",273,22,"Male","Arson",9,"Detention","nee"
"365",656396245624,1,"Plea Of Guilty","District 1 - Chicago",133,34,"Male","Aggravated_DUI",0,"Non-detention","ja"
"366",672028986337,7,"Plea Of Guilty","District 5 - Bridgeview",213,18,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"367",659039959498,1,"Plea Of Guilty","District 1 - Chicago",77,52,"Male","Narcotics",0,"Non-detention","ja"
"368",684607122107,1,"Plea Of Guilty","District 1 - Chicago",281,35,"Female","Aggravated_Battery_Police_Officer",120,"Non-detention","nee"
"369",681284965968,1,"Plea Of Guilty","District 1 - Chicago",254,32,"Male","Narcotics",0,"Detention","ja"
"370",687715137920,1,"Plea Of Guilty","District 1 - Chicago",139,19,"Male","Narcotics",0,"Detention","ja"
"371",701243987184,1,"Plea Of Guilty","District 1 - Chicago",45,44,"Male","Aggravated_DUI",0,"Non-detention","ja"
"372",669238454675,1,"Plea Of Guilty","District 5 - Bridgeview",75,28,"Male","Retail_Theft",80,"Detention","nee"
"373",682545710932,1,"Plea Of Guilty","District 1 - Chicago",128,26,"Male","Aggravated_DUI",0,"Non-detention","ja"
"374",688954766959,2,"Plea Of Guilty","District 1 - Chicago",826,59,"Male","Narcotics",0,"Non-detention","ja"
"375",654789199481,2,"Plea Of Guilty","District 1 - Chicago",506,46,"Female","Narcotics",0,"Detention","ja"
"376",674136604125,1,"Plea Of Guilty","District 5 - Bridgeview",231,20,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","ja"
"377",700197879392,1,"Plea Of Guilty","District 6 - Markham",54,32,"Male","Narcotics",0,"Non-detention","nee"
"378",681800939818,1,"Plea Of Guilty","District 2 - Skokie",1086,28,"Male","Narcotics",43,"Detention","nee"
"379",656800180858,1,"Plea Of Guilty","District 1 - Chicago",70,18,"Male","Narcotics",0,"Non-detention","ja"
"380",695554860006,1,"Plea Of Guilty","District 1 - Chicago",72,26,"Female","Narcotics",0,"Non-detention","ja"
"381",689051154948,1,"Plea Of Guilty","District 1 - Chicago",4,19,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"382",695139497330,1,"Plea Of Guilty","District 3 - Rolling Meadows",115,37,"Male","Prostitution",640,"Non-detention","nee"
"383",701642208697,2,"Plea Of Guilty","District 3 - Rolling Meadows",42,27,"Male","Residential_Burglary",26,"Detention","nee"
"384",707726824738,1,"Plea Of Guilty","District 4 - Maywood",134,59,"Male","Other_Offense",43,"Detention","nee"
"385",665154883104,2,"Plea Of Guilty","District 5 - Bridgeview",48,30,"Female","Narcotics",0,"Non-detention","ja"
"386",702967543551,1,"Plea Of Guilty","District 3 - Rolling Meadows",0,23,"Male","Narcotics",14,"Non-detention","nee"
"387",676755227312,1,"Plea Of Guilty","District 1 - Chicago",3,19,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","ja"
"388",705459222761,1,"Plea Of Guilty","District 1 - Chicago",132,18,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
